slno,trans_date_trans_time,cc_num,category,AMT_TRANS,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
1056,21-06-2020 18:12,4.67E+15,health_fitness,1180341,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,ae4c323828473c75d9ac2d8d2e4b464d,40.791793,-86.276404,0
1057,21-06-2020 18:12,4.46E+12,health_fitness,900000,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24-01-1990,ec5db38a76f4ef2b8637de78b922e41f,30.590325,-83.771859,0
1058,21-06-2020 18:12,3.58E+15,personal_care,900000,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,08-08-1966,3313b07588521c412f382b98c89f2887,34.83514,-93.94721,1
1059,21-06-2020 18:12,4.59E+15,travel,1288350,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",05-07-1997,a975896350368be6fd2314732dc6047b,33.247735,-79.713633,1
1060,21-06-2020 18:12,3.76E+14,home,343800,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,15-12-1943,6573aa35f3352e8260a058e666fc60c1,31.615445,-98.281503,0
1061,21-06-2020 18:13,6.76E+11,shopping_pos,1288350,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,dce4b73783a5a1d77b149f2a52a68548,39.77808,-99.146101,0
1062,21-06-2020 18:13,3.53E+15,personal_care,225000,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20-07-1984,ebd45fdfddb66f2d86c68ada80aa72e4,35.497045,-78.760347,0
1063,21-06-2020 18:14,4.18E+18,shopping_net,454500,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",06-09-1988,427fd3556ca432bcba014519ab8f75d2,35.912407,-105.740858,0
1064,21-06-2020 18:15,5.68E+11,home,1350000,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,01-05-1991,f799a1f8de980e445a03b32931acc7a1,46.502003,-97.486481,1
1065,21-06-2020 18:15,1.80E+14,travel,1606036.5,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,05-10-1993,1f81f42d4bf59d30e23f2ec2f223bbbf,40.904547,-90.066219,1
1066,21-06-2020 18:15,1.80E+14,food_dining,180000,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-1974,8e33755e790ab0f18dba41ff179626da,42.546302,-90.377667,0
1067,21-06-2020 18:16,4.17E+15,shopping_pos,247275,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,10-05-1993,4638f1eed8b0df353a352c43a7b60935,36.145536,-97.524801,0
1068,21-06-2020 18:16,3.75E+14,home,1288350,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,16-09-1967,556b08f94f3fb2fb09dbc3e1d834eb24,38.194825,-80.072997,0
1069,21-06-2020 18:17,3.00E+13,home,450000,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29-08-1985,49b4a3652e98f0307d8fd4cd943ee64e,27.376421,-81.410222,0
1070,21-06-2020 18:17,4.95E+15,misc_pos,254700,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",15-06-1976,abe0983c49126ab6fa75258533876ada,37.071346,-88.42623,1
1071,21-06-2020 18:17,6.30E+11,food_dining,314100,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12-06-1972,f9e6ffed592d1fd1597b9001536de4df,46.85167,-86.108014,0
1072,21-06-2020 18:18,4.68E+15,home,337500,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12-08-1977,49667dac4f224e8fee71efdd6dcf95e4,40.255382,-80.255336,1
1073,21-06-2020 18:18,4.26E+12,misc_net,215640,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",04-08-1997,f41793cc129b0a64083740b92cefced5,37.997203,-83.257335,0
1074,21-06-2020 18:18,1.80E+14,home,675000,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,03-04-1955,2c114f4907649cd880eef60e6358095c,34.098226,-91.442502,0
1075,21-06-2020 18:18,6.76E+11,shopping_pos,360000,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,f8cc9c096217aa8ffde3eed3813bfd2d,39.801145,-98.695998,1
1076,21-06-2020 18:18,5.81E+11,kids_pets,148365,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,06-10-1989,a31d948d677c5bfd75c81df9a4038a1a,36.589624,-97.476534,0
1077,21-06-2020 18:18,3.01E+13,health_fitness,239418,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,26-10-1987,1ddde79d31a893881aa01d3afe3faf46,41.115601,-77.788635,1
1078,21-06-2020 18:19,3.58E+15,kids_pets,583569,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,cb0794b262c767cb5690630d480f0b22,38.820683,-94.170941,0
1079,21-06-2020 18:19,4.81E+18,shopping_pos,746703,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,31-08-1985,6256e67d0431a0fffee5f77e3223564b,36.978029,-94.617078,1
1080,21-06-2020 18:21,6.59E+15,entertainment,315000,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,04-01-1977,9c0c02fa9665e24f44a764c0887c2f26,26.175473,-81.247278,0
1081,21-06-2020 18:21,2.23E+15,personal_care,270000,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,16-01-1960,1263eb2bff629ce2a95175f45b4b31e1,32.853488,-89.516855,1
1082,21-06-2020 18:21,4.47E+18,travel,790830,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,16-09-1966,03907ddc86df67a8761cad4f44a69944,27.760291,-83.255641,0
1083,21-06-2020 18:22,4.09E+18,health_fitness,417024,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",07-12-1945,256a1d27a2fc58a12746b50a8fcf5182,33.605179,-79.334501,0
1084,21-06-2020 18:23,6.01E+15,personal_care,942300,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,22-06-1956,b3027a481ced535a59e910dc7cf7fbd8,35.319536,-87.473089,1
1085,21-06-2020 18:23,6.76E+11,shopping_pos,1256400,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",24-07-1983,37350d1bccf48cf62853cc7836e014b9,29.547007,-97.38968,0
1086,21-06-2020 18:23,4.45E+15,travel,193500,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,05-07-1954,89f9924deebf686ab4d1c962f1540160,38.683483,-122.032342,1
1087,21-06-2020 18:23,4.50E+12,food_dining,379237.5,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07-04-1965,200bf0627c44eeb8840e42dff67a833e,38.517119,-76.282341,0
1088,21-06-2020 18:24,3.60E+15,food_dining,459000,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,27-12-1985,ee546d6cb6e277ad05c80e30f8234ab8,36.849634,-96.534058,0
1089,21-06-2020 18:24,4.13E+15,entertainment,342000,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",14-06-1972,e0113b4b30b408621f82bb6c166f106e,47.567228,-96.932466,0
1090,21-06-2020 18:24,5.02E+11,personal_care,701721,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,08-01-1970,a39fc75e7bb3f4a2507392c75826924d,33.181147,-85.622261,1
1091,21-06-2020 18:24,2.13E+14,kids_pets,640080,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,09-02-1994,3f1e701bc464759f9750361439bb320a,44.788762,-83.758207,0
1092,21-06-2020 18:24,5.68E+11,kids_pets,900000,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16-12-1984,4e9e250f5d88591271d756a13c21dcf2,30.236123,-95.126245,0
1093,21-06-2020 18:25,3.78E+14,shopping_net,528633,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,11-09-1975,b969cde10e97e23f2c767c6afc330f04,44.065859,-87.381742,0
1094,21-06-2020 18:25,5.29E+15,food_dining,269550,Amanda,Adams,F,08580 Jeremy Falls,Bay City,OR,97107,45.5197,-123.8761,1530,Colour technologist,24-11-1986,cbd1cd064824086c5854ec227a58ea8a,45.544353,-124.396705,0
1095,21-06-2020 18:26,3.78E+14,personal_care,91647,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,02-09-1958,9438a44e03bd6c026a303d495a512a66,44.044068,-71.047026,1
1096,21-06-2020 18:26,3.54E+15,shopping_pos,900000,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19-10-1977,481694380b5db565535fa7aa5f70fb56,36.810927,-82.210102,0
1097,21-06-2020 18:27,3.45E+14,shopping_net,225000,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19-05-1984,f291a345979168c5ce516a16d09169f6,34.228205,-90.286508,0
1098,21-06-2020 18:27,3.72E+14,kids_pets,729792,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,21-01-1966,cd9ff23332acdae00b0a22bddba619ac,42.820121,-73.760422,0
1099,21-06-2020 18:27,3.56E+15,home,582804,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-1974,d261a3b82c9f8b8995b2e4882b72a5dd,43.115397,-78.11409,1
1100,21-06-2020 18:27,4.46E+12,home,553581,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24-01-1990,b6823cb834e31a13cd796499c2ed8625,29.526561,-84.079233,0
1101,21-06-2020 18:27,3.53E+15,food_dining,270000,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13-07-1975,411da510f14d9428596d49ed600d51d4,44.775528,-74.082058,0
1102,21-06-2020 18:27,4.39E+18,health_fitness,518562,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,24-06-1966,6935ab43d52981968a81f8c82a65c807,35.171662,-97.990076,1
1103,21-06-2020 18:27,6.30E+11,home,260640,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26-07-1965,2130d66a503759e1f5b1b421c5407ede,31.503567,-98.852299,0
1104,21-06-2020 18:27,3.45E+14,home,397881,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,19-05-1984,670e3ea39c887bd9702bea00839ea94e,34.636571,-90.302598,1
1105,21-06-2020 18:28,4.81E+18,kids_pets,579942,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,28-07-1988,16c0cd0c410c4d43a49320e86d053e4e,39.426351,-83.513614,0
1106,21-06-2020 18:28,3.03E+13,health_fitness,315000,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13-06-2000,027bff6ecc2811c7706935afb2d35046,35.986872,-90.932518,1
1107,21-06-2020 18:28,4.50E+15,travel,1133748,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.329,-98.0837,52,Bookseller,22-05-1990,f89a2db11f2df3d6c1fcd1ad622b7057,45.351778,-98.096311,0
1108,21-06-2020 18:29,4.86E+15,health_fitness,675000,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",25-02-1990,ef13b32c3094144715176a3e3e772c58,42.661607,-74.175081,0
1109,21-06-2020 18:29,3.54E+15,shopping_net,521280,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,88ddc6672baa4979ad08a0f6cf0a702b,44.76751,-93.993587,0
1110,21-06-2020 18:29,3.83E+13,health_fitness,1024740,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14-06-1983,849ce39c2bd76e832d774214ec1a3de8,33.104646,-100.538372,1
1111,21-06-2020 18:29,3.58E+15,shopping_net,297130.5,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24-10-1981,4450330f7aa908312ab3fd43cc7deee3,32.973101,-111.784806,0
1112,21-06-2020 18:29,3.53E+15,home,1546020,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,06-07-1955,ef6d1dbf7d6e3ff0f4ca5fa1d6d37893,43.708681,-85.826634,0
1113,21-06-2020 18:31,2.13E+14,personal_care,808650,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24-07-1969,7bb4b3160b96081e03d7025ef2b27038,41.80718,-92.667881,1
1114,21-06-2020 18:31,6.51E+15,entertainment,305955,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,24-08-1946,aed926fd6df6e28af1c053df782b8861,40.146649,-114.777506,0
1115,21-06-2020 18:31,2.13E+14,shopping_net,180000,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24-12-1984,3c6beda1859bd8b6cd542672a44cbe9c,31.159059,-90.355781,0
1116,21-06-2020 18:32,6.53E+15,misc_pos,526491,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,19-03-1998,b14dc0ffdf1b9e2037267e853a27f74e,44.010259,-73.959523,1
1117,21-06-2020 18:32,3.53E+15,shopping_pos,545040,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,04-06-1997,4f18f264adb9d4846a50c1fda840295f,33.609624,-79.445212,0
1118,21-06-2020 18:32,6.01E+15,kids_pets,536917.5,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",28-05-1943,b8b6d4e5855e1ad310046b5c36642bee,38.758337,-75.578318,0
1119,21-06-2020 18:32,4.30E+15,shopping_pos,298512,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-1995,e2430bf8a0cf01d702aaed1b3e4ce11a,43.256661,-86.060519,1
1120,21-06-2020 18:33,4.90E+12,shopping_pos,104256,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,22-09-1973,c8e127ae382e95f6da004bc4092985ab,33.037466,-118.327435,0
1121,21-06-2020 18:33,3.57E+15,food_dining,742500,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,30-10-1969,76ff940529235aa0d2671f1155474291,44.745412,-99.508123,0
1122,21-06-2020 18:33,4.38E+15,food_dining,539100,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,25-10-1999,dbee65b37a14e045b478a0571ca8d100,43.894148,-71.229775,1
1123,21-06-2020 18:35,3.06E+13,food_dining,297000,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",01-10-1998,2517011a887df405e90ea92d1490125e,40.712351,-74.571007,0
1124,21-06-2020 18:35,3.46E+14,health_fitness,268659,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,86c008ece0e538e0fbd54bba60e03c4c,37.607141,-75.082446,1
1125,21-06-2020 18:36,5.04E+11,food_dining,647046,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,28-12-1975,998265569be14d302118bb14d75e41f0,28.756153,-98.994418,0
1126,21-06-2020 18:37,5.02E+11,health_fitness,254700,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,20-09-1958,510f3115edf302752ff7735e308e6fc9,42.216375,-123.556738,1
1127,21-06-2020 18:38,60495593109,home,900000,Randall,Dillon,M,4440 George Mills Suite 591,Dallas,TX,75210,32.7699,-96.743,1263321,Television camera operator,24-11-1942,6bb7c02b61b0806b6b409760dc30b667,32.994255,-97.319032,0
1128,21-06-2020 18:38,3.58E+15,health_fitness,203760,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,08-08-1966,25ee6137fcbfbd2101d4ebc9188a49cc,33.639005,-93.503936,1
1129,21-06-2020 18:38,4.72E+15,personal_care,573628.5,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,04-05-1972,b3027b84db557f9b4f318c121ac21d5b,47.640113,-112.219069,0
1130,21-06-2020 18:39,5.04E+11,personal_care,495000,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,12-09-1976,0335443ad26ab31436cac55153f9e7e6,26.683889,-82.256238,1
1131,21-06-2020 18:39,4.60E+15,health_fitness,225000,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,18-11-1997,89f95783f1c3307f11b53ed8003d0bb2,37.576748,-97.029747,0
1132,21-06-2020 18:41,4.27E+15,entertainment,900000,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05-01-1954,a0cc61b9e04b992ef7692e7354a9d5f9,35.035634,-91.982644,1
1133,21-06-2020 18:41,1.80E+14,food_dining,1125000,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-1974,e1578d68616e39226552e02e37f35a71,42.362245,-90.431066,0
1134,21-06-2020 18:42,4.68E+15,kids_pets,450000,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12-08-1977,febbf912ed63ed99f38210754a8f4750,40.040557,-80.868654,1
1135,21-06-2020 18:42,1.80E+14,food_dining,808650,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",28-02-1989,cf6f38948796f5339969e37742210712,27.905766,-81.870131,0
1136,21-06-2020 18:42,4.46E+18,personal_care,540000,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,de3c43dadcd6fc233e9e7f2b908478c7,39.243836,-121.49668,1
1137,21-06-2020 18:42,2.13E+14,shopping_net,180000,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,01-08-1984,2837df0589b5763b1d4e5a9f6a43fb1c,41.129569,-109.187511,0
1138,21-06-2020 18:43,2.13E+14,health_fitness,733315.5,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23-11-1997,6c10dd063975722dd0016cdd13b208cf,46.110267,-88.794406,0
1139,21-06-2020 18:44,1.80E+14,home,397881,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,21-03-1988,7300d3f8b8c837c97dabcc4903b9249b,43.335735,-83.49226,0
1140,21-06-2020 18:44,3.44E+14,home,805536,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,16-11-1949,0a8ea0b669b8e938c83b6e8b19fe3834,34.025133,-80.66089,1
1141,21-06-2020 18:45,6.01E+15,food_dining,526491,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,27-06-1970,2fc7ad22a6bea4081eece2b55290c3d6,39.53623,-92.956362,0
1142,21-06-2020 18:45,4.94E+15,entertainment,675000,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.174,1841,Film/video editor,01-06-1975,804bd3c43b096378796b8a81aeca59e9,33.564473,-83.394309,1
1143,21-06-2020 18:45,4.00E+15,shopping_pos,176328,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,08-02-1989,860bb0966fb2704a867fd8ca4c1d955b,33.384404,-87.623944,0
1144,21-06-2020 18:45,1.80E+14,health_fitness,751500,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,26-06-1958,68c1d28b2f19d9155340c279cc1e54a7,32.532809,-85.55957,1
1145,21-06-2020 18:45,3.70E+14,personal_care,148500,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",03-09-1951,c2efb6157aa5c8153d6d0671190bd33e,30.90264,-89.77714,0
1146,21-06-2020 18:46,4.66E+18,kids_pets,298512,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,04-08-1963,b5abb4c23d46bc91ef50539aa77032b9,41.488982,-79.531816,1
1147,21-06-2020 18:46,3.56E+15,home,360000,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,27-12-1999,8c1b5570c3432d72ef432727682647f1,29.054804,-94.807727,0
1148,21-06-2020 18:46,3.69E+13,entertainment,521280,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,11-02-1971,d3a1398bb1e21cba1a93c87e21ad12d0,42.968312,-117.188808,0
1149,21-06-2020 18:46,4.47E+15,kids_pets,562500,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,09-09-2027,49d907fce1026372280042e7a5ec71ff,37.786214,-118.180091,1
1150,21-06-2020 18:47,4.09E+18,personal_care,180000,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",07-12-1945,c9d9fce01c5ad21097d632b9ab0c31fa,33.782817,-78.62849,0
1151,21-06-2020 18:47,3.54E+15,travel,1125000,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,10-08-1981,569881aefd01ab7ec5eb16d9bf2f8c78,41.045061,-94.632241,0
1152,21-06-2020 18:49,3.50E+15,health_fitness,81504,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,751660bd42942f12259e4115ff19d251,47.099983,-116.750366,1
1153,21-06-2020 18:49,3.59E+15,shopping_net,363190.5,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",20-12-1975,dce6f551014086390abd25b8218b12ef,34.601927,-92.510183,0
1154,21-06-2020 18:49,3.58E+15,misc_pos,544491,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,4638818460ab2c0136ade1caceacbf38,39.749543,-93.739284,0
